IdGame,Date,Home,Away,Bet,Odd,MaProba,UnibetProba,DiffProba,DateD
2667339_1,2023-02-25 16:00:00,Preston N. End,Wigan Athletic,"D/A&M2,5",2.2155,0.55,0.45136538027533285,0.0986346197246672,2023-02-25
2648399_1,2023-02-25 16:15:00,Cádiz,Rayo Vallecano,"H/D&P1,5",2.2155,0.55,0.45136538027533285,0.0986346197246672,2023-02-25
2672338_1,2023-02-25 21:00:00,NEC Nijmegen,FC Volendam,"D/A&M4,5",2.2155,0.55,0.45136538027533285,0.0986346197246672,2023-02-25
2674987_1,2023-02-25 17:30:00,Bnei Sakhnin,Hapoel Kiryat Shmona,"H/A&M2,5",2.4779999999999998,0.5,0.4035512510088782,0.09644874899112182,2023-02-25
2659566_1,2023-02-25 13:00:00,Kaiserslautern,SpVgg Greuther Furth,H,2.4675000000000002,0.5,0.40526849037487334,0.09473150962512666,2023-02-25
2659758_1,2023-02-25 15:30:00,Hertha BSC,Augsbourg,"H/D&P2,5",2.457,0.5,0.407000407000407,0.09299959299959298,2023-02-25
2648402_1,2023-02-25 14:00:00,Espanyol,Majorque,"H/A&M2,5",2.184,0.55,0.45787545787545786,0.09212454212454219,2023-02-25
2673346_1,2023-02-25 19:00:00,Metz,Nimes,"H/D&M2,5",1.9635000000000002,0.6,0.5092946269416857,0.09070537305831428,2023-02-25
2648399_1,2023-02-25 16:15:00,Cádiz,Rayo Vallecano,"D/A&M2,5",1.9635000000000002,0.6,0.5092946269416857,0.09070537305831428,2023-02-25
2634428_1,2023-02-25 17:00:00,Angers,Lyon,"D/A&P2,5",2.1734999999999998,0.55,0.4600874166091558,0.08991258339084424,2023-02-25
2652893_1,2023-02-25 13:30:00,Sepsi Sfantu Gheorghe,Hermannstadt,"D/A&M4,5",1.785,0.6499999999999999,0.5602240896358543,0.08977591036414556,2023-02-25
2662518_1,2023-02-25 19:30:00,Olympiakos,Panathinaikos,"H/A&M2,5",2.1630000000000003,0.55,0.46232085067036516,0.08767914932963489,2023-02-25
2667337_1,2023-02-25 16:00:00,QPR,Blackburn,"H/A&P2,5",2.1630000000000003,0.55,0.46232085067036516,0.08767914932963489,2023-02-25
2652906_1,2023-02-25 19:00:00,Rapid Bucuresti,Chindia Targoviste,H,1.7745,0.65,0.5635390250774867,0.08646097492251337,2023-02-25
2649167_1,2023-02-25 20:45:00,Lecce,Sassuolo,"H/D&M3,5",1.7745,0.6499999999999999,0.5635390250774867,0.08646097492251326,2023-02-25
2659567_1,2023-02-25 13:00:00,Holstein Kiel,Paderborn,"H/D&M4,5",1.7745,0.6499999999999999,0.5635390250774867,0.08646097492251326,2023-02-25
2674990_1,2023-02-25 14:00:00,Hapoel Tel Aviv,Moadon Sport Ashdod,"D/A&P1,5",2.1525,0.55,0.4645760743321719,0.08542392566782814,2023-02-25
2672492_1,2023-02-25 16:00:00,Kilmarnock,Motherwell,H,2.4045,0.5,0.41588687876897484,0.08411312123102516,2023-02-25
2652899_1,2023-02-25 16:00:00,Universitatea Cluj,FC Botosani,"D/A&M3,5",1.9320000000000002,0.6,0.5175983436853001,0.08240165631469987,2023-02-25
2659570_1,2023-02-25 20:30:00,Darmstadt,Hamburg SV,"H/D&M3,5",2.1315,0.55,0.46915317851278443,0.08084682148721561,2023-02-25
2666566_1,2023-02-25 21:30:00,Vizela,Benfica,"D/A&M2,5",2.3835,0.5,0.4195510803440319,0.08044891965596812,2023-02-25
2674986_1,2023-02-25 16:30:00,Sektzia Nes Tziona,Maccabi Tel-Aviv,"D/A&M2,5",2.121,0.55,0.47147571900047147,0.07852428099952857,2023-02-25
2673541_1,2023-02-25 13:30:00,Coventry City,Sunderland,"D/A&P1,5",2.121,0.55,0.47147571900047147,0.07852428099952857,2023-02-25
2652893_1,2023-02-25 13:30:00,Sepsi Sfantu Gheorghe,Hermannstadt,"D/A&M3,5",2.121,0.55,0.47147571900047147,0.07852428099952857,2023-02-25
2673346_1,2023-02-25 19:00:00,Metz,Nimes,"D/A&M3,5",2.3625000000000003,0.5,0.42328042328042326,0.07671957671957674,2023-02-25
2662621_1,2023-02-25 18:15:00,Eupen,Cercle Brugge KSV,"H/A&M3,5",1.7429999999999999,0.6499999999999999,0.5737234652897304,0.07627653471026952,2023-02-25
2662661_1,2023-02-25 20:45:00,KVC Westerlo,Union St.-Gilloise,"H/D&P1,5",2.1105,0.55,0.4738213693437574,0.07617863065624264,2023-02-25
2659567_1,2023-02-25 13:00:00,Holstein Kiel,Paderborn,"H/D&M3,5",2.3520000000000003,0.5,0.4251700680272108,0.0748299319727892,2023-02-25
2672077_1,2023-02-25 18:45:00,Heerenveen,RKC Waalwijk,"H/A&P2,5",1.9005,0.6,0.5261773217574323,0.07382267824256772,2023-02-25
2659745_1,2023-02-25 18:30:00,Schalke 04,Stuttgart,"H/A&P1,5",1.7325,0.6499999999999999,0.5772005772005773,0.07279942279942264,2023-02-25
2649155_1,2023-02-25 14:00:00,Ternana,Cittadella,H,2.3310000000000004,0.5,0.42900042900042895,0.07099957099957105,2023-02-25
2674990_1,2023-02-25 14:00:00,Hapoel Tel Aviv,Moadon Sport Ashdod,"D/A&M2,5",2.3310000000000004,0.5,0.42900042900042895,0.07099957099957105,2023-02-25
2673350_1,2023-02-25 19:00:00,Paris FC,Niort,D/A,1.8900000000000001,0.6000000000000001,0.5291005291005291,0.07089947089947102,2023-02-25
2667338_1,2023-02-25 16:00:00,Bristol City,Hull City,"H/D&M2,5",2.079,0.55,0.481000481000481,0.06899951899951906,2023-02-25
2634373_1,2023-02-25 16:00:00,Leicester,Arsenal,"H/A&M3,5",1.8795000000000002,0.6,0.5320563979781856,0.06794360202181438,2023-02-25
2674987_1,2023-02-25 17:30:00,Bnei Sakhnin,Hapoel Kiryat Shmona,"D/A&M3,5",1.8795000000000002,0.6,0.5320563979781856,0.06794360202181438,2023-02-25
2634376_1,2023-02-25 16:00:00,West Ham,Nottingham Forest,D/A,2.0685000000000002,0.55,0.48344210780759,0.06655789219241004,2023-02-25
2667344_1,2023-02-25 16:00:00,Norwich City,Cardiff City,"D/A&M3,5",2.2995,0.5,0.4348771472059143,0.0651228527940857,2023-02-25
2634362_1,2023-02-25 18:30:00,Bournemouth,Manchester City,"H/A&M3,5",1.8690000000000002,0.6,0.5350454788657035,0.06495452113429645,2023-02-25
2649160_1,2023-02-25 14:00:00,Suditrol,Palermo,"H/D&P1,5",1.8690000000000002,0.6,0.5350454788657035,0.06495452113429645,2023-02-25
2627796_1,2023-02-25 18:30:00,Real Madrid,Atletico Madrid,D/A,2.058,0.55,0.4859086491739553,0.06409135082604472,2023-02-25
2674992_1,2023-02-25 18:00:00,Maccabi Netanya,Hapoel Hadera,D/A,2.0475,0.55,0.48840048840048844,0.0615995115995116,2023-02-25
2673351_1,2023-02-25 19:00:00,Guingamp,Caen,"D/A&P1,5",2.0475,0.55,0.48840048840048844,0.0615995115995116,2023-02-25
2672492_1,2023-02-25 16:00:00,Kilmarnock,Motherwell,"H/A&P2,5",2.2680000000000002,0.5,0.4409171075837742,0.059082892416225774,2023-02-25
2674987_1,2023-02-25 17:30:00,Bnei Sakhnin,Hapoel Kiryat Shmona,"H/D&M2,5",2.037,0.55,0.4909180166912126,0.059081983308787445,2023-02-25
2634376_1,2023-02-25 16:00:00,West Ham,Nottingham Forest,"H/A&P1,5",1.6905000000000001,0.65,0.5915409642117716,0.05845903578822842,2023-02-25
2634370_1,2023-02-25 16:00:00,Leeds United,Southampton,"H/A&P1,5",1.6905000000000001,0.6499999999999999,0.5915409642117716,0.05845903578822831,2023-02-25
2634415_1,2023-02-25 21:00:00,Montpellier,Lens,H/D,2.0265,0.55,0.4934616333580064,0.05653836664199363,2023-02-25
2672298_1,2023-02-25 16:00:00,St Johnstone,St Mirren,"H/A&P1,5",1.8375000000000001,0.6,0.5442176870748299,0.05578231292517011,2023-02-25
2659759_1,2023-02-25 15:30:00,RB Leipzig,Eintracht Frankfurt,"D/A&M4,5",2.2470000000000003,0.5,0.4450378282153982,0.05496217178460178,2023-02-25
2666566_1,2023-02-25 21:30:00,Vizela,Benfica,"D/A&M3,5",1.6800000000000002,0.65,0.5952380952380952,0.05476190476190479,2023-02-25
2659567_1,2023-02-25 13:00:00,Holstein Kiel,Paderborn,"H/A&M3,5",2.016,0.55,0.49603174603174605,0.053968253968254,2023-02-25
2672361_1,2023-02-25 15:00:00,Grenoble,Le Havre,"H/D&M2,5",2.016,0.55,0.49603174603174605,0.053968253968254,2023-02-25
2667344_1,2023-02-25 16:00:00,Norwich City,Cardiff City,D/A,2.016,0.55,0.49603174603174605,0.053968253968254,2023-02-25
2633672_1,2023-02-25 20:30:00,FC Zürich,Young Boys,"H/D&M3,5",2.2365,0.5,0.447127207690588,0.052872792309412,2023-02-25
2634373_1,2023-02-25 16:00:00,Leicester,Arsenal,"D/A&M3,5",1.827,0.6,0.5473453749315819,0.052654625068418115,2023-02-25
2627796_1,2023-02-25 18:30:00,Real Madrid,Atletico Madrid,"D/A&M4,5",2.0055,0.55,0.4986287708800798,0.05137122911992026,2023-02-25
2662621_1,2023-02-25 18:15:00,Eupen,Cercle Brugge KSV,H/D,1.6695000000000002,0.6499999999999999,0.5989817310572026,0.05101826894279726,2023-02-25
2659751_1,2023-02-25 15:30:00,Werder Breme,Bochum,"H/D&P2,5",2.2260000000000004,0.5,0.44923629829290196,0.05076370170709804,2023-02-25
2667339_1,2023-02-25 16:00:00,Preston N. End,Wigan Athletic,"D/A&P1,5",2.2260000000000004,0.5,0.44923629829290196,0.05076370170709804,2023-02-25
