Date,Home,Score,Away,ScoreH,ScoreA,But,Result,Ds,Hs,As,DA,DH,HA,LDEMs,LDEMPs,DALDEMs,DHLDEMs,HALDEMs,DALDEMPs,DHLDEMPs,HALDEMPs,DateSort
2023-02-27,Hellas Verona,0 - 3,Fiorentina,0,3,3,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-27
2023-02-27,Hellas Verona,0 - 3,Fiorentina,0,3,3,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-27
2023-02-27,Lazio,1 - 0,Sampdoria,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-27
2023-02-27,Lazio,1 - 0,Sampdoria,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-27
2023-02-26,AC Milan,2 - 0,Atalanta,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-26
2023-02-26,Bologna,1 - 0,Internazionale,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-26
2023-02-26,Salernitana,3 - 0,Monza,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-26
2023-02-26,Udinese,2 - 2,Spezia,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-26
2023-02-26,AC Milan,2 - 0,Atalanta,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-26
2023-02-26,Bologna,1 - 0,Internazionale,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-26
2023-02-26,Ascoli,0 - 0,Benevento,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2023-02-26
2023-02-26,Ascoli,0 - 0,Benevento,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2023-02-26
2023-02-26,Udinese,2 - 2,Spezia,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-26
2023-02-26,Salernitana,3 - 0,Monza,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-26
2023-02-25,Genoa,3 - 0,SPAL,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-25
2023-02-25,Lecce,0 - 1,Sassuolo,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-25
2023-02-25,Empoli,0 - 2,Napoli,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-25
2023-02-25,Venezia,0 - 0,Cagliari,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2023-02-25
2023-02-25,Lecce,0 - 1,Sassuolo,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-25
2023-02-25,Como,5 - 1,Cosenza,5,1,6,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-02-25
2023-02-25,Reggina,2 - 1,Modena,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-02-25
2023-02-25,Empoli,0 - 2,Napoli,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-25
2023-02-25,Ternana,1 - 2,Cittadella,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-02-25
2023-02-25,Ternana,1 - 2,Cittadella,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-02-25
2023-02-25,Venezia,0 - 0,Cagliari,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2023-02-25
2023-02-25,Brescia,0 - 2,Bari,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-25
2023-02-25,Como,5 - 1,Cosenza,5,1,6,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-02-25
2023-02-25,Suditrol,1 - 1,Palermo,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-25
2023-02-25,Reggina,2 - 1,Modena,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-02-25
2023-02-25,Genoa,3 - 0,SPAL,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-25
2023-02-25,Suditrol,1 - 1,Palermo,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-25
2023-02-25,Brescia,0 - 2,Bari,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-25
2023-02-24,Frosinone,3 - 4,Parma,3,4,7,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-02-24
2023-02-24,Pisa,2 - 1,Perugia,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-02-24
2023-02-24,Frosinone,3 - 4,Parma,3,4,7,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-02-24
2023-02-24,Pisa,2 - 1,Perugia,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-02-24
2023-02-20,Torino,2 - 2,Cremonese,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-20
2023-02-20,Torino,2 - 2,Cremonese,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-20
2023-02-19,Salernitana,0 - 2,Lazio,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-19
2023-02-19,Salernitana,0 - 2,Lazio,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-19
2023-02-19,Spezia,0 - 2,Juventus,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-19
2023-02-19,Atalanta,1 - 2,Lecce,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-02-19
2023-02-19,Atalanta,1 - 2,Lecce,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-02-19
2023-02-19,Modena,2 - 2,Genoa,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-19
2023-02-19,Fiorentina,1 - 1,Empoli,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-19
2023-02-19,Spezia,0 - 2,Juventus,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-19
2023-02-19,Fiorentina,1 - 1,Empoli,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-19
2023-02-19,AS Roma,1 - 0,Hellas Verona,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-19
2023-02-19,Modena,2 - 2,Genoa,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-19
2023-02-19,AS Roma,1 - 0,Hellas Verona,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-19
2023-02-18,Perugia,3 - 0,Ternana,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-18
2023-02-18,Palermo,1 - 1,Frosinone,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-18
2023-02-18,Monza,0 - 1,AC Milan,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-18
2023-02-18,Parma,0 - 1,Ascoli,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-18
2023-02-18,Sampdoria,1 - 2,Bologna,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-02-18
2023-02-18,Internazionale,3 - 1,Udinese,3,1,4,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-02-18
2023-02-18,Cittadella,3 - 2,Reggina,3,2,5,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-02-18
2023-02-18,Benevento,1 - 0,Brescia,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-18
2023-02-18,Parma,0 - 1,Ascoli,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-18
2023-02-18,Palermo,1 - 1,Frosinone,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-18
2023-02-18,SPAL,1 - 1,Como,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-18
2023-02-18,Cittadella,3 - 2,Reggina,3,2,5,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-02-18
2023-02-18,Perugia,3 - 0,Ternana,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-18
2023-02-18,Bari,1 - 1,Cagliari,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-18
2023-02-18,Monza,0 - 1,AC Milan,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-18
2023-02-18,Cosenza,0 - 0,Suditrol,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2023-02-18
2023-02-18,Benevento,1 - 0,Brescia,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-18
2023-02-18,Cosenza,0 - 0,Suditrol,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2023-02-18
2023-02-18,Bari,1 - 1,Cagliari,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-18
2023-02-18,SPAL,1 - 1,Como,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-18
2023-02-18,Internazionale,3 - 1,Udinese,3,1,4,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-02-18
2023-02-18,Sampdoria,1 - 2,Bologna,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-02-18
2023-02-17,Sassuolo,0 - 2,Napoli,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-17
2023-02-17,Pisa,1 - 1,Venezia,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-17
2023-02-17,Sassuolo,0 - 2,Napoli,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-17
2023-02-17,Pisa,1 - 1,Venezia,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-17
2023-02-13,Hellas Verona,1 - 0,Salernitana,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-13
2023-02-13,Sampdoria,0 - 0,Internazionale,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2023-02-13
2023-02-13,Hellas Verona,1 - 0,Salernitana,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-13
2023-02-13,Sampdoria,0 - 0,Internazionale,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2023-02-13
2023-02-12,Bari,2 - 1,Cosenza,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-02-12
2023-02-12,Udinese,2 - 2,Sassuolo,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-12
2023-02-12,Juventus,1 - 0,Fiorentina,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-12
2023-02-12,Napoli,3 - 0,Cremonese,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-12
2023-02-12,Bari,2 - 1,Cosenza,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-02-12
2023-02-12,Juventus,1 - 0,Fiorentina,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-12
2023-02-12,Bologna,0 - 1,Monza,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-12
2023-02-12,Udinese,2 - 2,Sassuolo,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-12
2023-02-12,Bologna,0 - 1,Monza,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-12
2023-02-12,Napoli,3 - 0,Cremonese,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-12
2023-02-11,Venezia,2 - 1,SPAL,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-02-11
2023-02-11,Frosinone,3 - 0,Cittadella,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-11
2023-02-11,Reggina,0 - 2,Pisa,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-11
2023-02-11,Brescia,0 - 1,Modena,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-11
2023-02-11,Empoli,2 - 2,Spezia,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-11
2023-02-11,Brescia,0 - 1,Modena,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-11
2023-02-11,Ascoli,1 - 0,Perugia,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-11
2023-02-11,Cagliari,1 - 0,Benevento,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-11
2023-02-11,Lazio,0 - 2,Atalanta,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-11
2023-02-11,Frosinone,3 - 0,Cittadella,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-11
2023-02-11,Lecce,1 - 1,AS Roma,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-11
2023-02-11,Venezia,2 - 1,SPAL,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-02-11
2023-02-11,Empoli,2 - 2,Spezia,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-11
2023-02-11,Ascoli,1 - 0,Perugia,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-11
2023-02-11,Reggina,0 - 2,Pisa,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-11
2023-02-11,Lazio,0 - 2,Atalanta,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-11
2023-02-11,Cagliari,1 - 0,Benevento,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-11
2023-02-11,Lecce,1 - 1,AS Roma,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-11
2023-02-11,Ternana,1 - 1,Parma,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-11
2023-02-11,Suditrol,1 - 1,Como,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-11
2023-02-11,Suditrol,1 - 1,Como,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-11
2023-02-11,Ternana,1 - 1,Parma,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-11
2023-02-10,AC Milan,1 - 0,Torino,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-10
2023-02-10,Genoa,2 - 0,Palermo,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-10
2023-02-10,AC Milan,1 - 0,Torino,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-10
2023-02-10,Genoa,2 - 0,Palermo,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-10
2023-02-07,Salernitana,0 - 3,Juventus,0,3,3,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-07
2023-02-07,Salernitana,0 - 3,Juventus,0,3,3,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-07
2023-02-06,Hellas Verona,1 - 1,Lazio,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-06
2023-02-06,Monza,2 - 2,Sampdoria,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-06
2023-02-06,Monza,2 - 2,Sampdoria,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-06
2023-02-06,Hellas Verona,1 - 1,Lazio,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-02-06
2023-02-05,Fiorentina,1 - 2,Bologna,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-02-05
2023-02-05,Palermo,2 - 1,Reggina,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-02-05
2023-02-05,Torino,1 - 0,Udinese,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-05
2023-02-05,Palermo,2 - 1,Reggina,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-02-05
2023-02-05,Parma,2 - 0,Genoa,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-05
2023-02-05,Spezia,0 - 3,Napoli,0,3,3,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-05
2023-02-05,Internazionale,1 - 0,AC Milan,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-05
2023-02-05,Internazionale,1 - 0,AC Milan,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-05
2023-02-05,Fiorentina,1 - 2,Bologna,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-02-05
2023-02-05,Spezia,0 - 3,Napoli,0,3,3,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-05
2023-02-05,Parma,2 - 0,Genoa,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-05
2023-02-05,Torino,1 - 0,Udinese,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-05
2023-02-04,Como,0 - 2,Frosinone,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-04
2023-02-04,SPAL,3 - 4,Bari,3,4,7,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-02-04
2023-02-04,Pisa,0 - 1,Suditrol,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-04
2023-02-04,Sassuolo,1 - 0,Atalanta,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-04
2023-02-04,AS Roma,2 - 0,Empoli,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-04
2023-02-04,Cittadella,3 - 0,Ascoli,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-04
2023-02-04,Cosenza,0 - 0,Ternana,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2023-02-04
2023-02-04,Perugia,4 - 0,Brescia,4,0,4,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-04
2023-02-04,Como,0 - 2,Frosinone,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-04
2023-02-04,Cremonese,0 - 2,Lecce,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-04
2023-02-04,SPAL,3 - 4,Bari,3,4,7,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-02-04
2023-02-04,Pisa,0 - 1,Suditrol,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-04
2023-02-04,Perugia,4 - 0,Brescia,4,0,4,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-04
2023-02-04,Cosenza,0 - 0,Ternana,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2023-02-04
2023-02-04,Benevento,1 - 2,Venezia,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-02-04
2023-02-04,Sassuolo,1 - 0,Atalanta,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-04
2023-02-04,Cittadella,3 - 0,Ascoli,3,0,3,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-04
2023-02-04,Cremonese,0 - 2,Lecce,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-02-04
2023-02-04,AS Roma,2 - 0,Empoli,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-04
2023-02-04,Benevento,1 - 2,Venezia,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-02-04
2023-02-03,Modena,2 - 0,Cagliari,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-03
2023-02-03,Modena,2 - 0,Cagliari,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-02-03
2023-01-30,Udinese,1 - 1,Hellas Verona,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-30
2023-01-30,Udinese,1 - 1,Hellas Verona,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-30
2023-01-29,Frosinone,1 - 0,Benevento,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-29
2023-01-29,Napoli,2 - 1,AS Roma,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-29
2023-01-29,Ascoli,1 - 2,Palermo,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-29
2023-01-29,AC Milan,2 - 5,Sassuolo,2,5,7,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-29
2023-01-29,Lazio,1 - 1,Fiorentina,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-29
2023-01-29,Ascoli,1 - 2,Palermo,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-29
2023-01-29,Napoli,2 - 1,AS Roma,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-29
2023-01-29,Juventus,0 - 2,Monza,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-29
2023-01-29,Frosinone,1 - 0,Benevento,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-29
2023-01-29,Lazio,1 - 1,Fiorentina,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-29
2023-01-29,AC Milan,2 - 5,Sassuolo,2,5,7,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-29
2023-01-29,Juventus,0 - 2,Monza,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-29
2023-01-28,Cremonese,1 - 2,Internazionale,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-28
2023-01-28,Bari,0 - 2,Perugia,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-28
2023-01-28,Cremonese,1 - 2,Internazionale,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-28
2023-01-28,Venezia,1 - 1,Cittadella,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-28
2023-01-28,Suditrol,2 - 1,Reggina,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-28
2023-01-28,Atalanta,2 - 0,Sampdoria,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-28
2023-01-28,Genoa,0 - 0,Pisa,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2023-01-28
2023-01-28,Cosenza,1 - 0,Parma,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-28
2023-01-28,Ternana,2 - 1,Modena,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-28
2023-01-28,Atalanta,2 - 0,Sampdoria,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-28
2023-01-28,Brescia,0 - 1,Como,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-28
2023-01-28,Suditrol,2 - 1,Reggina,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-28
2023-01-28,Cosenza,1 - 0,Parma,1,0,1,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-28
2023-01-28,Empoli,2 - 2,Torino,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-28
2023-01-28,Venezia,1 - 1,Cittadella,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-28
2023-01-28,Ternana,2 - 1,Modena,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-28
2023-01-28,Bari,0 - 2,Perugia,0,2,2,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-28
2023-01-28,Genoa,0 - 0,Pisa,0,0,0,Draw,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2023-01-28
2023-01-28,Brescia,0 - 1,Como,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-28
2023-01-28,Empoli,2 - 2,Torino,2,2,4,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-28
2023-01-27,Lecce,1 - 2,Salernitana,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-27
2023-01-27,Lecce,1 - 2,Salernitana,1,2,3,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-27
2023-01-27,Bologna,2 - 0,Spezia,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-27
2023-01-27,Cagliari,2 - 1,SPAL,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-27
2023-01-27,Cagliari,2 - 1,SPAL,2,1,3,Home,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2023-01-27
2023-01-27,Bologna,2 - 0,Spezia,2,0,2,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-27
2023-01-24,Lazio,4 - 0,AC Milan,4,0,4,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-24
2023-01-24,Lazio,4 - 0,AC Milan,4,0,4,Home,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2023-01-24
2023-01-23,Internazionale,0 - 1,Empoli,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-23
2023-01-23,Internazionale,0 - 1,Empoli,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-23
2023-01-23,Bologna,1 - 1,Cremonese,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-23
2023-01-23,Bologna,1 - 1,Cremonese,1,1,2,Draw,1,0,0,1,1,0,1,0,1,1,0,0,0,0,2023-01-23
2023-01-22,Sampdoria,0 - 1,Udinese,0,1,1,Away,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2023-01-22
2023-01-22,Brescia,1 - 3,Frosinone,1,3,4,Away,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2023-01-22
